,primary_ATR14,primary_vol_chg,primary_ret_1w,primary_Close,primary_Volume,ratio_yield_gold,bac_ret_1w,c_ret_1w,wfc_ret_1w,gspc_ret_1w,ftse_ret_1w,gold_ret_1w,tnx_chg,eurusd_ret,gbpusd_ret
2005-10-15,-1.1827278455012473,0.8360707502506421,1.032547728691607,35.130001068115234,-0.5081954124754532,2.6616992359229115,0.11967837966153284,-0.4269659065644336,0.0690261626365236,-0.07612943410050688,-1.6871897585438393,-0.3315095790531915,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2005-10-21,-1.1689100833848576,-0.10930871492120743,-0.0476091507053841,35.130001068115234,-0.5081954124754532,2.5842009912174446,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.5895608673840844,-1.1239887976861136,0.1078582225213077
2005-10-22,-1.1595508611657013,-0.4811513178760471,1.2597345696562368,36.43999862670898,-0.5845595510127001,2.5362492936477485,1.1266280710125156,0.9481781599017155,0.7591960862241921,-0.07612943410050688,0.88041347043642,0.7047061655563405,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2005-10-28,-1.1550260495723268,-0.10930871492120743,-0.0476091507053841,36.43999862670898,-0.5845595510127001,2.697781340927899,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,1.2549981332962252,1.3035660993242582,0.581826891701337
2005-10-29,-1.1556846714241011,0.19959349593391643,0.7894183626538904,37.310001373291016,-0.5274224980985043,2.840288573355298,0.13914733875041493,-0.17164172109480144,-0.5049448179142386,-0.07612943410050688,2.619310434436216,-2.1406493597892244,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2005-11-04,-1.156296248857892,-0.10930871492120743,-0.0476091507053841,37.310001373291016,-0.5274224980985043,2.910791276246982,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.5036350551505406,-2.554000501927244,-1.7156737923390903
2005-11-05,-1.153045350152613,-0.9766566085055676,0.8450679762961264,38.2599983215332,-0.701092266842529,2.8055566176821944,0.7630834638588971,1.3903050737983165,1.2337359227622582,-0.07612943410050688,0.4719293389442791,1.4994705851762087,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2005-11-11,-1.1500266584977112,-0.10930871492120743,-0.0476091507053841,38.2599983215332,-0.701092266842529,2.7110994811293314,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.6919006805362821,-0.8768032673146746,-0.2990026929813672
2005-11-12,-1.1607629773774661,-0.011542339917450722,-0.2583649272391803,38.02999877929688,-0.6860519527286607,2.571905208255817,0.04087839151249629,0.22638829037824765,0.15383102417233468,-0.07612943410050688,0.37549147182882187,2.1283844479863685,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2005-11-18,-1.1710795190535677,-0.10930871492120743,-0.0476091507053841,38.02999877929688,-0.6860519527286607,2.530499753580549,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.32466999490104387,0.015157941531341623,-2.032809904354503
2005-11-19,-1.1573993099593973,-1.2349251807485466,0.7175472241045087,38.86000061035156,-0.8637383610841258,2.48127766318306,0.8639864398404666,0.6061992988795701,0.8805104274502072,-0.07612943410050688,0.26660203250209413,0.7364681231949737,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2005-11-25,-1.1446962586576677,-0.10930871492120743,-0.0476091507053841,38.86000061035156,-0.8637383610841258,2.424075703599422,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.45759301217052145,-0.1665609894664383,0.06456298303849146
2005-11-26,-1.1506058526183534,2.1736437374740105,0.06967560818149318,38.9900016784668,-0.6117174004843519,2.3435180170290897,-0.5372821371471225,-0.39892009525890787,-0.766093593601991,-0.07612943410050688,0.02012000301510623,1.2903626435340199,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2005-12-02,-1.1560933327247045,-0.10930871492120743,-0.0476091507053841,38.9900016784668,-0.6117174004843519,2.415426781494111,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.5865573141287084,-0.24769054092235546,0.9960706775617412
2005-12-03,-1.1604945121022505,-1.0534278144247922,0.06928112543968606,39.119998931884766,-0.7795001693308592,2.2530156819332174,-0.1617636929234792,0.0766791917181616,-0.11903750123699354,-0.07612943410050688,-0.15829033461156816,2.7279541958310207,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2005-12-09,-1.1645813215242578,-0.10930871492120743,-0.0476091507053841,39.119998931884766,-0.7795001693308592,2.268276774185992,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.12399472549767106,1.2715230784856215,1.6491166013291136
2005-12-10,-1.1680289808398145,0.08234397333235158,0.5528379001848044,39.790000915527344,-0.7540305517675729,2.430685883347769,0.6362467068841741,0.24917995604572907,0.538031047746958,-0.07612943410050688,0.13812721874752062,-2.700520845349216,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2005-12-16,-1.1712303787756886,-0.10930871492120743,-0.0476091507053841,39.790000915527344,-0.7540305517675729,2.3587914043722793,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.5818327736062071,1.8896830812952252,1.057629522054187
2005-12-17,-1.1738560027140994,0.20930037923942846,0.3136403103372387,40.20000076293945,-0.7095214299043873,2.3616182261057888,-0.039170908967604286,-0.0686145862537642,0.11050027739083708,-0.07612943410050688,0.7282972813254343,-0.10140477775513027,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2005-12-23,-1.1762940820854808,-0.10930871492120743,-0.0476091507053841,40.20000076293945,-0.7095214299043873,2.3056558311550117,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.46268055420024307,-1.5244298948972705,-2.4833027306017748
2005-12-24,-1.1757806614740736,-1.4616769877026519,-0.49238725119356724,39.68999862670898,-0.9145238231492774,2.2101749966580826,-0.49577495381514397,-0.37974904475579807,-0.6053609361059396,-0.07612943410050688,0.24266577509744947,1.601886155876412,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2005-12-30,-1.175303913763481,-0.10930871492120743,-0.0476091507053841,39.68999862670898,-0.9145238231492774,2.217951631735369,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.06165486849110983,-0.14488859818685723,-0.8910288895513315
2005-12-31,-1.1755555573248537,0.9234937353079135,0.24388693521273017,40.02000045776367,-0.8145211661276497,2.074992153260284,0.2354901917722588,0.04985726979468545,0.23562048847013523,-0.07612943410050688,1.2909364572000537,2.5280072597980525,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-01-06,-1.1757892263461283,-0.10930871492120743,-0.0476091507053841,40.02000045776367,-0.8145211661276497,2.067541166197747,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.07110702967380815,3.0679211023229103,3.367994831566403
2006-01-07,-1.1704517666733163,2.2130411234073315,-0.1352144368933262,39.91999816894531,-0.5276188041343608,1.9712962226566126,-0.4874366820120926,0.16378692055574656,-0.0791389651003643,-0.07612943410050688,-0.2695948566178805,1.7410633791459051,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-01-13,-1.1654955541199912,-0.10930871492120743,-0.0476091507053841,39.91999816894531,-0.5276188041343608,1.9568337231595796,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.1377150515581461,-0.43401308536355016,0.12696235615879936
2006-01-14,-1.1324261664794015,-0.5432542602622965,-1.6898933242030576,38.04999923706055,-0.6144853155899277,1.9716436016449534,-1.0124958888026694,-1.7421080835903875,-0.8816016859491164,-0.07612943410050688,-0.47534789366525476,-0.3307128627669376,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-01-20,-1.105190434844917,-0.10930871492120743,-0.0476091507053841,38.04999923706055,-0.6144853155899277,1.978908819004675,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.061959715463664244,-0.014525355062347475,-0.3209984412791974
